,대여소번호,대여소명,동,구,총거치대수,2020년_대여수,2019년_대여수
0,1695,월계미륭아파트 정문,월계동,노원구,10,0,0
1,2301,현대고등학교 건너편,신사동,강남구,10,11352,17117
2,2302,교보타워 버스정류장(신논현역 3번출구 후면),역삼동,강남구,10,4762,12548
3,2303,논현역 7번출구,논현동,강남구,15,2367,8413
4,2304,신영 ROYAL PALACE 앞,논현동,강남구,10,931,2631
5,2305,MCM 본사 직영점 앞,논현동,강남구,10,1426,3239
6,2306,압구정역 2번 출구 옆,신사동,강남구,30,4213,11067
7,2307,압구정 한양 3차 아파트,압구정동,강남구,10,5360,10955
8,2308,압구정파출소 앞,압구정동,강남구,14,2923,5955
9,2309,청담역(우리들병원 앞),청담동,강남구,10,1267,3021
10,2310,청담동 맥도날드 옆(위치),청담동,강남구,10,2136,5140
11,2311,학동로 래미안 아파트 앞,청담동,강남구,10,1079,2668
12,2312,청담역 13번 출구 앞,청담동,강남구,10,1528,3205
13,2313,금원빌딩 앞,청담동,강남구,10,4298,7833
14,2314,청담나들목입구,삼성동,강남구,10,3322,5109
15,2315,봉은사역 5번출구 옆,삼성동,강남구,10,4293,10931
16,2316,삼성역 8번출구,삼성동,강남구,20,4276,9626
17,2317,삼성도로공원,삼성동,강남구,10,3594,6422
18,2318,삼성중앙역4번출구(문화센터더 리빌),삼성동,강남구,15,1879,5541
19,2319,포스코4거리 서측(수협 삼성동 지점),삼성동,강남구,10,1725,4342
20,2320,도곡역 대치지구대 방향,도곡동,강남구,10,3320,7290
21,2321,학여울역 사거리,대치동,강남구,10,3505,6589
22,2322,삼성역 3번 출구,대치동,강남구,15,2378,5752
23,2323,주식회사 오뚜기 정문 앞,대치동,강남구,10,1502,2570
24,2324,천주교 대치 2동 교회 옆,대치동,강남구,10,3765,7398
25,2325,대치동 버거킹대치점,대치동,강남구,10,3417,7708
26,2326,대치동 삼성로,대치동,강남구,10,1296,2436
27,2327,뱅뱅사거리 랜드마크타워 앞,역삼동,강남구,15,3204,8489
28,2328,르네상스 호텔 사거리 역삼지하보도 7번출구 앞,역삼동,강남구,10,1752,5216
29,2329,르네상스호텔사거리 역삼지하보도 2번출구,역삼동,강남구,10,831,2532
30,2330,스타벅스 앞,역삼동,강남구,10,2277,5678
31,2331,동영문화센터앞,역삼동,강남구,20,1892,5654
32,2332,선릉역3번출구,역삼동,강남구,15,3711,9443
33,2333,양재역 3번출구 주변,도곡동,강남구,15,3918,8399
34,2334,삼호아파트 2동 ( 간선도로),대치동,강남구,15,682,2675
35,2335,3호선 매봉역 3번출구앞,도곡동,강남구,10,3281,8764
36,2336,강남세브란스교차로 래미안그레이튼 104동 앞,대치동,강남구,10,947,3156
37,2337,대모산입구역 2번출구 앞,개포동,강남구,15,1374,2759
38,2339,현대아파트 정문 앞,개포동,강남구,10,1567,3751
39,2340,삼호물산버스정류장(23370) 옆,개포동,강남구,15,4559,11678
40,2341,일원역 4~5번 출구 사이,일원동,강남구,10,1178,2125
41,2342,대청역 1번출구 뒤,개포동,강남구,10,6286,11792
42,2343,세곡사거리 대왕파출소 앞,세곡동,강남구,10,487,942
43,2344,리엔파크 2단지 앞,세곡동,강남구,10,1993,3879
44,2347,두산건설 본사,논현동,강남구,15,1232,3909
45,2348,포스코사거리(기업은행),삼성동,강남구,20,5140,13030
46,2349,역삼빌딩 앞(하나은행 옆),역삼동,강남구,10,1292,4262
47,2350,래미안그레이튼102동앞,역삼동,강남구,10,1022,2830
48,2351,청소년수련관(수영장)앞,수서동,강남구,15,708,1665
49,2352,서울본부세관(건설회관 앞),논현동,강남구,10,996,2705
50,2353,강남구청역 2번출구 뒤,논현동,강남구,10,2198,5801
51,2354,청담역 2번출구,삼성동,강남구,5,999,1957
52,2355,삼성역 5~6번 출구 사이,삼성동,강남구,25,4315,11644
53,2356,강남구청,삼성동,강남구,10,1845,4229
54,2357,르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번,역삼동,강남구,15,1438,4980
55,2358,구룡초사거리 (현대아파트10동 앞 ),개포동,강남구,10,826,2708
56,2359,"국립국악중,고교 정문 맞은편",개포동,강남구,10,2399,5153
57,2360,도곡1동 주민센터 교차로,역삼동,강남구,15,1733,6304
58,2361,압구정역 교차로,신사동,강남구,10,2859,6545
59,2362,신사동 가로수길 입구,신사동,강남구,10,3016,6774
60,2363,강남 을지병원 교차로,논현동,강남구,15,1182,3175
61,2364,도산대로 렉서스 앞,신사동,강남구,10,1563,3213
62,2365,K+ 타워 앞,신사동,강남구,15,3120,6963
63,2368,도곡동 경남아파트 건너편,도곡동,강남구,10,811,2992
64,2369,KT선릉타워,대치동,강남구,20,2592,6465
65,2370,한티역 3번출구,대치동,강남구,20,2556,6823
66,2371,한국우편사업진흥원,논현동,강남구,10,1118,3620
67,2372,대치역 사거리,대치동,강남구,10,4440,9169
68,2373,개포동역 사거리,개포동,강남구,20,3865,6426
69,2375,수서역 1번출구 앞,수서동,강남구,10,2639,4335
70,2376,수서역 6번출구 앞,수서동,강남구,20,683,1984
71,2377,수서역 5번출구 뒤,수서동,강남구,10,5916,14340
72,2380,삼성동베이직하우스앞,삼성동,강남구,15,1599,4398
73,2381,언주역 6번출구앞,역삼동,강남구,8,1524,3838
74,2382,역삼동 sk뷰 501동앞,역삼동,강남구,11,787,2397
75,2383,보금자리정원,세곡동,강남구,10,689,1501
76,2384,자곡사거리,자곡동,강남구,10,4854,10965
77,2385,학동역,논현동,강남구,10,2091,6617
78,2386,sk 동우주유소 앞,논현동,강남구,10,0,0
79,2387,래미안강남힐즈 사거리,자곡동,강남구,10,2286,7126
80,2388,강남구 도시관리공단,삼성동,강남구,10,1066,2761
81,2389,경기여자고등학교 후문 (삼성로3길 입구),개포동,강남구,15,1533,2285
82,2390,구룡마을 입구 (래미안블레스티지 아파트),개포동,강남구,10,1002,2627
83,2391,구룡터널 입구(개포1단지아파트),개포동,강남구,10,87,189
84,2392,구룡산 입구 (구룡산 서울둘레길 입구),개포동,강남구,15,369,971
85,2393,구룡사 앞 교차로 (보도육교),개포동,강남구,10,271,788
86,2394,래미안강남포레스트 입구 (보도육교),개포동,강남구,10,3,0
87,2395,개포1단지아파트 입구 (보도육교),개포동,강남구,10,94,672
88,2396,영동3교 북단(우성캐릭터 앞 보도),도곡동,강남구,15,2474,5258
89,2398,더라움,역삼동,강남구,10,1518,4639
90,2401,밀알학교 입구 (삼성서울병원 입구),일원동,강남구,15,905,1595
91,2403,공무원연금매점 교차로 (개포주공9단지 입구),일원동,강남구,15,447,965
92,2404,대모산입구역 4번 출구 앞,일원동,강남구,10,2279,4665
93,2405,청담공원앞 교차로,삼성동,강남구,20,2335,5859
94,2406,논현동 광명빌딩 앞,역삼동,강남구,10,881,2570
95,2407,역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),역삼동,강남구,10,3723,10336
96,2408,강남한양수자인아파트,자곡동,강남구,14,2141,4242
97,2409,역삼동 디오슈페리움 (우성아파트 사거리),역삼동,강남구,20,2794,6342
98,2410,포스코피앤에스타워 (역삼역 3번출구 부근),역삼동,강남구,10,1943,5688
99,2411,세곡동 성당,율현동,강남구,15,2405,4626
100,2412,일원1동 주민센터,일원동,강남구,15,4498,8509
101,2413,도곡역 1번 출구,도곡동,강남구,20,189,0
102,2414,도곡역 아카데미스위트 앞,도곡동,강남구,20,391,0
103,2415,한티역 롯데백화점 앞,대치동,강남구,15,214,0
104,2416,한티역 6번 출구,도곡동,강남구,10,75,0
105,2417,선정릉 일등 추어탕 앞,역삼동,강남구,10,62,0
106,2418,봉은사역 7번 출구,삼성동,강남구,10,251,0
107,2419,"봉은사역 1,2번 출구",삼성동,강남구,20,183,0
108,2420,학여울역 사거리(LG베스트샵 앞),대치동,강남구,20,252,0
109,2421,신논현역 4번출구,역삼동,강남구,15,128,0
110,2422,수서동 성당 맞은편,수서동,강남구,10,191,0
111,2423,영희초교 사거리(래미안개포루체하임),일원동,강남구,10,364,0
112,2425,세곡동 사거리(대왕초등학교 정류장),세곡동,강남구,20,37,0
113,2426,강남한신휴플러스 6단지,율현동,강남구,10,121,0
114,2427,개포고등학교 정문앞,개포동,강남구,10,2,0
115,2428,롯데리아 개포점앞,개포동,강남구,10,99,0
116,2429,압구정로데오역 6번출구,신사동,강남구,10,384,0
117,2430,강남파이낸스센터앞(역삼역2번출구),역삼동,강남구,10,142,0
118,2431,대치역 7번출구,사당동,강남구,10,288,0
119,1001,광진교 남단 사거리(디지털프라자앞),천호동,강동구,14,6671,14291
120,1002,해공공원(천호동),천호동,강동구,10,6748,11132
121,1003,해공도서관앞,천호동,강동구,20,2722,6927
122,1004,삼성광나루아파트 버스정류장,암사동,강동구,10,4902,8930
123,1006,롯데캐슬 115동앞,명일동,강동구,15,2814,5289
124,1007,암사동 선사유적지,암사동,강동구,16,663,714
125,1008,암사역 3번출구(국민은행앞),암사동,강동구,10,9897,19167
126,1009,천호역4번출구(현대백화점),천호동,강동구,20,13126,26222
127,1010,강동세무서,길동,강동구,20,8711,17961
128,1011,LIGA 아파트 앞,성내동,강동구,20,8784,21508
129,1012,서울 상운차량,암사동,강동구,15,3079,7612
130,1013,강동구청역 1번 출입구,성내동,강동구,15,4115,10257
131,1014,강동구평생학습관앞,고덕동,강동구,15,3685,6975
132,1015,샛마을 근린공원,명일동,강동구,13,3726,7240
133,1016,해뜨는 주유소옆 리엔파크 109동앞,강일동,강동구,10,2564,3709
134,1017,맥도날드(길동),길동,강동구,20,5956,11628
135,1018,둔촌 주공 GS 맞은편,성내동,강동구,20,1217,6413
136,1019,다성이즈빌아파트(호원대 대각선 맞은편),성내동,강동구,10,9507,22413
137,1020,강동경찰서,성내동,강동구,15,8047,19764
138,1021,강일동 리슈빌 빌딩앞,강일동,강동구,15,4241,7875
139,1022,길동 사거리(초소앞),길동,강동구,20,5299,11421
140,1023,한국종합기술사옥 앞,상일동,강동구,15,4727,8083
141,1024,강동구청 앞,성내동,강동구,10,6734,13129
142,1025,상일초등학교,상일동,강동구,10,1723,2796
143,1026,대명초교 입구 교차로,명일동,강동구,14,1999,3941
144,1027,프라자 아파트 앞,길동,강동구,20,3411,6585
145,1028,포레스 주상복합 빌딩,성내동,강동구,10,3596,8061
146,1029,롯데 시네마,성내동,강동구,10,6504,15112
147,1030,미호 플랜트 앞,성내동,강동구,15,4355,8769
148,1031,암사동 CBIS,암사동,강동구,15,1969,3221
149,1032,선사고등학교,암사동,강동구,20,1718,3002
150,1033,고덕동 아남아파트,고덕동,강동구,10,2691,5082
151,1034,고덕동 래미안 힐스테이트,고덕동,강동구,15,1512,2472
152,1035,고덕역 4번출구,명일동,강동구,20,3929,11300
153,1036,고덕동 주양쇼핑,명일동,강동구,10,4135,6360
154,1037,강일리버파크 6단지,강일동,강동구,10,681,1199
155,1038,강일 다솜 어린이 공원,강일동,강동구,10,822,977
156,1039,고덕초등학교,고덕동,강동구,7,596,860
157,1041,묘곡초등학교,고덕동,강동구,10,2150,4152
158,1042,강일리버파크 2~5단지,강일동,강동구,10,2153,2792
159,1044,굽은다리역,명일동,강동구,15,11309,23917
160,1047,건강보험 강동지사kt,길동,강동구,10,5521,11893
161,1048,동부기업(둔촌동),둔촌동,강동구,10,5749,11017
162,1049,강일리버파크 10단지,강일동,강동구,10,2549,3810
163,1050,둔촌역 3번 출입구,성내동,강동구,15,12123,25833
164,1051,양지시장 (용성약국앞) 입구,암사동,강동구,15,4285,8023
165,1052,리싸이클시티,고덕동,강동구,10,1160,1968
166,1053,동명근린공원 진입로 (아리수로),고덕동,강동구,8,1238,1837
167,1054,말우물 어린이 공원,상일로,강동구,10,953,947
168,1056,강일리버파크 7~11단지,강일동,강동구,10,1180,2116
169,1057,능골근린공원,상일동,강동구,15,1841,2742
170,1058,고덕숲 아이파크 1,상일동,강동구,12,2758,1378
171,1059,래미안 강동팰리스(102동),천호동,강동구,15,4747,10656
172,1060,천일초교 사거리,천호동,강동구,8,2641,5432
173,1061,천호초교 입구 사거리(일주빌딩),천호동,강동구,10,3111,6705
174,1062,고덕숲 아이파크 2,상일동,강동구,15,1147,1827
175,3539,서원마을,암사동,강동구,10,565,911
176,1063,강동롯데캐슬퍼스트 아파트(관리동),암사동,강동구,15,266,0
177,1064,중앙보훈병원역 1번출구,둔촌동,강동구,15,155,0
178,1065,보훈병원 정문옆(중앙대영약국),둔촌동,강동구,20,129,0
179,1066,생태공원앞 교차로(조명탑),둔촌동,강동구,20,55,0
180,1067,한영중고앞사거리,명일동,강동구,20,132,0
181,1068,명일파출소,명일동,강동구,20,457,0
182,1069,강동경희대학교병원 입구,상일동,강동구,15,173,0
183,1070,(시립)고덕평생학습관,고덕동,강동구,10,0,0
184,1071,명일근린공원공동체텃밭,상일동,강동구,15,108,0
185,1072,고덕역 5번출구,고덕동,강동구,10,0,0
186,1073,SSTS 몰 앞,천호동,강동구,10,394,0
187,1074,대명초교입구 사거리,명일동,강동구,15,379,0
188,1075,천동초교 삼거리,천호동,강동구,10,387,0
189,1076,전자랜드 길동점,길동,강동구,10,647,0
190,1077,강동역 1번출구 앞,천호동,강동구,15,598,0
191,1078,둔촌사거리,성내동,강동구,20,772,0
192,1079,강일동입구교차로,강일동,강동구,15,186,0
193,1080,엘웨딩,성내동,강동구,10,290,0
194,1081,트레빌빌딩,천호동,강동구,20,251,0
195,1082,중앙보훈병원역3번출구,둔촌동,강동구,13,0,0
196,1083,광문고교사거리(아이파크),고덕동,강동구,15,219,0
197,1084,윤선생빌딩(JYP사옥),양재동,강동구,15,661,0
198,1085,래미안 솔베뉴(고덕로),명일동,강동구,20,141,0
199,1086,래미안 솔베뉴(구천면로),명일동,강동구,10,170,0
200,1088,풍납사거리(강동),성내동451-3,강동구,12,416,0
201,1089,고덕 래미안힐스테이트(201동),고덕동,강동구,10,122,0
202,1090,상일동역 2번출구 앞,고덕동,강동구,10,928,0
203,1501,"미아역 3번,4번 출구 사이",미아동,강북구,9,4241,10252
204,1503,이디야 커피 수유역점 앞,수유동,강북구,12,9852,20944
205,1504,다이소 삼양시장점,미아동,강북구,10,1367,3754
206,1506,강북문화예술회관,수유동,강북구,20,3084,6715
207,1509,서울북부수도사업소,번동,강북구,10,3182,5982
208,1510,번동주공5단지 관리사무소 앞,번동,강북구,10,923,1774
209,1511,번동 금호어울림아파트102동앞,번동,강북구,9,828,1793
210,1512,강북중학교 앞,수유동,강북구,20,4901,7443
211,1513,강북구청 뒷편,수유동,강북구,20,1282,2737
212,1514,강북구청 사거리 버스정류소 앞,번동,강북구,10,6231,11152
213,1515,송천동 주민센터,미아동,강북구,10,2422,4146
214,1516,우이초등학교 후문 옆,수유동,강북구,10,1892,4054
215,1518,SK telecom(수유직영점) 앞,수유동,강북구,10,1842,3839
216,1519,세븐일레븐 수유장미원점 앞,수유동,강북구,10,2335,4565
217,1520,성실교회,수유동,강북구,10,2715,6587
218,1522,월드전기조명인테리어(우이동),쌍문동,강북구,10,1442,2453
219,1525,미아동 복합청사,미아동,강북구,10,1422,2947
220,1526,수유동 채선당앞,수유동,강북구,8,2031,4462
221,1527,미아역 1번 출구 뒤,미아동,강북구,10,2434,5508
222,1528,삼각산동 주민센터,미아동,강북구,10,1872,3814
223,1529,미아동 한국전력공사,미아동,강북구,15,4588,10230
224,1530,광산사거리,수유동,강북구,10,4157,8626
225,1531,미아사거리 1번 출구,미아동,강북구,10,6832,14987
226,1532,번3동 주민센터 교차로,번동,강북구,10,2835,4674
227,1533,"번동 주공3, 4단지 교차로",번동,강북구,10,5452,8279
228,1534,북서울 꿈의 숲 동문,번동,강북구,20,4016,4306
229,1535,효성인텔리안 앞,수유동,강북구,10,7115,16519
230,1536,번동 두산위브 101동 옆,번동,강북구,20,3629,7460
231,1537,북한산 우이역,우이동,강북구,10,1910,3522
232,1538,솔밭공원역,우이동,강북구,8,2027,3533
233,1539,4.19민주묘지역,우이동,강북구,9,4519,8661
234,1540,가오리역,수유동,강북구,10,2696,5474
235,1541,삼양역,미아동,강북구,10,902,2267
236,1542,삼양사거리역,미아동,강북구,10,1391,2855
237,1543,수유1동 주민센터,수유동,강북구,10,2042,4556
238,1545,솔샘역 2번 출구,미아동,강북구,10,937,2458
239,1546,송천동우체국,미아동,강북구,10,2192,4892
240,1547,꿈의숲 롯데캐슬,미아동,강북구,15,1370,2438
241,1548,북서울 꿈의숲 서문,번동,강북구,15,2664,3715
242,1551,4.19탑 앞,수유동,강북구,8,116,0
243,1552,강북구청사거리(던킨도너츠 앞),번동,강북구,8,262,0
244,1553,예수그리스도후기성도교회 앞,번동,강북구,15,78,0
245,1554,번동사거리,번동,강북구,10,139,0
246,1557,신창교,번동,강북구,10,169,0
247,1558,강북문화정보도서관,번동,강북구,15,116,0
248,1560,도봉세무서 앞,미아동,강북구,10,151,0
249,1564,4.19민주묘지역 1번출구,우이동,강북구,7,0,0
250,1565,대한병원앞,수유동,강북구,15,154,0
251,1566,삼각산 아이언APT앞,미아동,강북구,15,37,0
252,1568,4.19민주묘지 입구사거리,수유동,강북구,10,135,0
253,1569,수유역2번출구,미아동,강북구,10,95,0
254,1101,개화동상사마을종점 버스정류장,개화동,강서구,10,717,1084
255,1102,방화사거리 마을버스 버스정류장,방화동,강서구,10,4687,8067
256,1103,방화역 4번출구앞,방화동,강서구,10,5127,8652
257,1105,방화근린공원,방화동,강서구,10,1424,1686
258,1106,신방화사거리,방화동,강서구,10,5689,10260
259,1108,공항시장역 2번출구 뒤,공항동,강서구,9,2787,5226
260,1109,공항시장역 4번출구,공항동,강서구,6,2058,3459
261,1110,공항중학교앞,공항동,강서구,10,2528,4644
262,1111,마곡엠밸리6_7단지 마곡중학교,마곡동,강서구,15,3625,7021
263,1112,마곡엠밸리4단지 정문,마곡동,강서구,15,12368,23630
264,1113,서남환경공원 버스정류장,마곡동,강서구,15,5433,8797
265,1114,서남물재생센터 버스정류장,마곡동,강서구,15,239,1501
266,1115,등촌역 1번출구옆,등촌동,강서구,10,4041,7675
267,1117,스타벅스앞,등촌동,강서구,10,7944,15560
268,1118,증미역 3번출구뒤(등촌두산위브센티움오피스텔),등촌동,강서구,10,10020,19891
269,1119,염창동 한마음아파트앞(염창동 빛나는 음악학원앞),염창동,강서구,6,7080,12832
270,1120,대림경동아파트앞,가양동,강서구,25,6682,10919
271,1121,가양레포츠센터앞,가양동,강서구,15,5123,9644
272,1122,황금내근린공원,가양동,강서구,10,8861,12703
273,1124,발산역 6번출구옆(다이소앞),내발산동,강서구,10,10735,18432
274,1125,명덕고교입구(영종빌딩),내발산동,강서구,10,7556,13126
275,1126,우장산역 1번출구옆(우장산아이파크105동앞),화곡동,강서구,7,4184,9858
276,1127,화곡역(에이스정형외과앞) 버스정류장,화곡동,강서구,10,4565,9124
277,1128,화곡역 6번출구,화곡동,강서구,10,3977,6055
278,1129,화곡역 1번 출구 앞,화곡동,강서구,10,4945,9078
279,1130,화곡본동시장 버스정류장,화곡동,강서구,7,2056,3526
280,1131,꿈돌이공원 앞,화곡동,강서구,8,5908,12015
281,1132,등촌역 7번출구,등촌동,강서구,10,4808,9947
282,1135,강서구의회,등촌동,강서구,10,3784,9213
283,1136,등촌2파출소,등촌동,강서구,10,2861,4111
284,1137,등촌2동주민센터,등촌동,강서구,10,1635,2636
285,1139,용문사 버스정류장,등촌동,강서구,8,3941,7180
286,1140,목동사거리 버스정류장,화곡동,강서구,15,4612,8697
287,1141,곰달래 문화복지센터 1-1,화곡동,강서구,10,4921,8655
288,1145,곰달래 문화복지센터 1-2,화곡동,강서구,10,3121,5596
289,1146,곰달래사거리,화곡동,강서구,10,3669,6626
290,1148,볏골공원,화곡동,강서구,10,2810,4987
291,1149,신방화역환승주차장,마곡동,강서구,13,10827,20022
292,1150,송정역 1번출구,공항동,강서구,10,8171,15327
293,1151,마곡역1번출구,마곡동,강서구,25,4479,8886
294,1152,마곡역교차로,마곡동,강서구,10,7435,10853
295,1153,"발산역 1번, 9번 인근 대여소",등촌동,강서구,10,15876,31279
296,1155,기쁜우리복지관,가양동,강서구,10,6593,12053
297,1157,강서구청,화곡동,강서구,8,6421,11199
298,1158,가양역 8번출구,가양동,강서구,20,14594,30175
299,1159,서서울모터리움앞,가양동,강서구,20,5703,9553
300,1160,양천향교역 7번출구앞,가양동,강서구,20,16611,32708
301,1161,강서면허시험장앞,외발산동,강서구,10,1252,2400
302,1162,공항초등학교건너편,마곡동,강서구,10,4482,8256
303,1163,방화동강서기동대앞,방화동,강서구,10,3530,6841
304,1165,마곡중학교 후문,마곡동,강서구,20,2709,4977
305,1166,강서구립등빛도서관,등촌동,강서구,10,8237,18879
306,1167,마곡수명산파크3단지 교차로,내발산동,강서구,15,8327,17601
307,1168,마곡엠밸리10단지 앞,마곡동,강서구,10,4374,9163
308,1169,염창역 1번 출구,염창동,강서구,8,5706,10584
309,1170,강서구보건소 (삼성디지털 프라자),염창동,강서구,11,4034,6789
310,1171,염창동 새마을금고 건너편 (모닝글로리),염창동,강서구,8,5475,9898
311,1172,가양3동 주민센터,가양동,강서구,8,4302,7848
312,1173,강서구청사거리(SH타워),등촌동,강서구,15,9920,17991
313,1174,강서구청사거리(부민병원),등촌동,강서구,9,3069,6274
314,1175,대한항공 인력개발센터,등촌동,강서구,15,3786,5587
315,1177,수명중?고교,내발산동,강서구,10,4554,7770
316,1178,개화산역 2번 출구,방화동,강서구,10,2573,5625
317,1180,마곡엠밸리 15단지(1502동) 건너편,마곡동,강서구,15,5224,7449
318,1181,농수산식품공사 (강서지사),외발산동,강서구,10,1065,2073
319,1182,KBS 스포츠월드,화곡동,강서구,20,7228,13739
320,1183,KC 대학교,화곡동,강서구,10,926,1687
321,1184,마곡13단지,공항동,강서구,15,5690,9649
322,1185,등촌9단지,등촌동,강서구,10,4804,9055
323,1186,송정중학교,공항동,강서구,10,2541,4091
324,1187,강서수산물도매시장,외발산동,강서구,15,1706,2637
325,1188,롯데중앙연구소,마곡동,강서구,8,1759,3522
326,1190,마곡역 교차로(2번출구),마곡동,강서구,10,2438,4906
327,1191,마곡역 교차로(NH농협),마곡동,강서구,9,7690,13630
328,1192,마곡수명산파크 209동 건너편,내발산동,강서구,10,4367,8652
329,1193,마곡센트럴타워 1차,마곡동,강서구,15,7016,13205
330,1194,센서텍㈜,마곡동,강서구,10,3617,6453
331,1195,코오롱One&Only타워,마곡동,강서구,20,5984,12846
332,1196,서울식물원(문화센터) 건너편,마곡동,강서구,15,2996,5450
333,1197,엘펠리체 호텔 건너편,마곡동,강서구,20,9620,20474
334,1198,LG 사이언스파크,마곡동,강서구,20,3460,6750
335,1199,우장산역 3번출구,화곡동,강서구,13,5253,6057
336,1200,개화광역환승센터,개화동,강서구,10,766,1503
337,2701,마곡나루역 5번출구 뒤편,마곡동,강서구,15,21477,42757
338,2702,마곡 엠밸리2단지,마곡동,강서구,20,3420,5824
